phase duration (us),pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,400,3.65,1*threshold,26,159
50,400,3.65,1*threshold,26,161
50,400,3.65,1*threshold,26,164
50,400,3.65,1*threshold,26,166
50,400,3.65,1*threshold,26,169
50,400,3.65,1*threshold,26,171
50,400,3.65,1*threshold,26,174
50,400,3.65,1*threshold,26,176
50,400,3.65,1*threshold,26,179
50,400,3.65,1*threshold,26,181
50,400,3.65,1*threshold,26,184
50,400,3.65,1*threshold,26,186
50,400,3.65,1*threshold,26,189
50,400,3.65,1*threshold,26,191
50,400,3.65,1*threshold,26,194
50,400,3.65,1*threshold,26,196
50,400,3.65,1*threshold,26,199
50,400,3.65,1*threshold,26,201
50,400,3.65,1*threshold,26,204
50,400,3.65,1*threshold,26,206
50,400,3.65,1*threshold,26,209
50,400,3.65,1*threshold,26,211
50,400,3.65,1*threshold,26,214
50,400,3.65,1*threshold,26,216
50,400,3.65,1*threshold,26,219
50,400,3.65,1*threshold,26,221
50,400,3.65,1*threshold,26,224
50,400,3.65,1*threshold,26,226
50,400,3.65,1*threshold,26,229
50,400,3.65,1*threshold,26,231
50,400,3.65,1*threshold,26,234
50,400,3.65,1*threshold,26,236
50,400,3.65,1*threshold,26,239
50,400,3.65,1*threshold,26,241
50,400,3.65,1*threshold,26,244
50,400,3.65,1*threshold,26,246
50,400,3.65,1*threshold,26,249
50,400,3.65,1*threshold,26,251
50,400,3.65,1*threshold,26,254
50,400,3.65,1*threshold,26,256
50,400,3.65,1*threshold,26,259
50,400,3.65,1*threshold,26,261
50,400,3.65,1*threshold,26,264
50,400,3.65,1*threshold,26,266
50,400,3.65,1*threshold,26,269
50,400,3.65,1*threshold,26,271
50,400,3.65,1*threshold,26,274
50,400,3.65,1*threshold,26,276
50,400,3.65,1*threshold,26,279
50,400,3.65,1*threshold,26,281
50,400,3.65,1*threshold,26,284
50,400,3.65,1*threshold,26,286
50,400,3.65,1*threshold,26,289
50,400,3.65,1*threshold,26,291
50,400,3.65,1*threshold,26,294
50,400,3.65,1*threshold,26,296
50,400,3.65,1*threshold,27,1
50,400,3.65,1*threshold,27,4
50,400,3.65,1*threshold,27,6
50,400,3.65,1*threshold,27,9
50,400,3.65,1*threshold,27,11
50,400,3.65,1*threshold,27,14
50,400,3.65,1*threshold,27,16
50,400,3.65,1*threshold,27,19
50,400,3.65,1*threshold,27,21
50,400,3.65,1*threshold,27,24
50,400,3.65,1*threshold,27,26
50,400,3.65,1*threshold,27,29
50,400,3.65,1*threshold,27,31
50,400,3.65,1*threshold,27,34
50,400,3.65,1*threshold,27,36
50,400,3.65,1*threshold,27,39
50,400,3.65,1*threshold,27,41
50,400,3.65,1*threshold,27,44
50,400,3.65,1*threshold,27,46
50,400,3.65,1*threshold,27,49
50,400,3.65,1*threshold,27,51
50,400,3.65,1*threshold,27,54
50,400,3.65,1*threshold,27,56
50,400,3.65,1*threshold,27,59
50,400,3.65,1*threshold,27,61
50,400,3.65,1*threshold,27,64
50,400,3.65,1*threshold,27,66
50,400,3.65,1*threshold,27,69
50,400,3.65,1*threshold,27,71
50,400,3.65,1*threshold,27,74
50,400,3.65,1*threshold,27,76
50,400,3.65,1*threshold,27,79
50,400,3.65,1*threshold,27,81
50,400,3.65,1*threshold,27,84
50,400,3.65,1*threshold,27,86
50,400,3.65,1*threshold,27,89
50,400,3.65,1*threshold,27,91
50,400,3.65,1*threshold,27,94
50,400,3.65,1*threshold,27,96
50,400,3.65,1*threshold,27,99
50,400,3.65,1*threshold,27,101
50,400,3.65,1*threshold,27,104
50,400,3.65,1*threshold,27,106
50,400,3.65,1*threshold,27,109
50,400,3.65,1*threshold,27,111
50,400,3.65,1*threshold,27,114
50,400,3.65,1*threshold,27,116
50,400,3.65,1*threshold,27,119
50,400,3.65,1*threshold,27,121
50,400,3.65,1*threshold,27,124
50,400,3.65,1*threshold,27,126
50,400,3.65,1*threshold,27,129
50,400,3.65,1*threshold,27,131
50,400,3.65,1*threshold,27,134
50,400,3.65,1*threshold,27,136
50,400,3.65,1*threshold,27,139
50,400,3.65,1*threshold,27,141
50,400,3.65,1*threshold,27,144
50,400,3.65,1*threshold,27,146
50,400,3.65,1*threshold,27,149
50,400,3.65,1*threshold,27,151
50,400,3.65,1*threshold,27,154
50,400,3.65,1*threshold,27,156
50,400,3.65,1*threshold,27,159
50,400,3.65,1*threshold,27,161
50,400,3.65,1*threshold,27,164
50,400,3.65,1*threshold,27,166
50,400,3.65,1*threshold,27,169
50,400,3.65,1*threshold,27,171
50,400,3.65,1*threshold,27,174
50,400,3.65,1*threshold,27,176
50,400,3.65,1*threshold,27,179
50,400,3.65,1*threshold,27,181
50,400,3.65,1*threshold,27,184
50,400,3.65,1*threshold,27,186
50,400,3.65,1*threshold,27,189
50,400,3.65,1*threshold,27,191
50,400,3.65,1*threshold,27,194
50,400,3.65,1*threshold,27,196
50,400,3.65,1*threshold,27,199
50,400,3.65,1*threshold,27,201
50,400,3.65,1*threshold,27,204
50,400,3.65,1*threshold,27,206
50,400,3.65,1*threshold,27,209
50,400,3.65,1*threshold,27,211
50,400,3.65,1*threshold,27,214
50,400,3.65,1*threshold,27,216
50,400,3.65,1*threshold,27,219
50,400,3.65,1*threshold,27,221
50,400,3.65,1*threshold,27,224
50,400,3.65,1*threshold,27,226
50,400,3.65,1*threshold,27,229
50,400,3.65,1*threshold,27,231
50,400,3.65,1*threshold,27,234
50,400,3.65,1*threshold,27,236
50,400,3.65,1*threshold,27,239
50,400,3.65,1*threshold,27,241
50,400,3.65,1*threshold,27,244
50,400,3.65,1*threshold,27,246
50,400,3.65,1*threshold,27,249
50,400,3.65,1*threshold,27,251
50,400,3.65,1*threshold,27,254
50,400,3.65,1*threshold,27,256
50,400,3.65,1*threshold,27,259
50,400,3.65,1*threshold,27,261
50,400,3.65,1*threshold,27,264
50,400,3.65,1*threshold,27,266
50,400,3.65,1*threshold,27,269
50,400,3.65,1*threshold,27,271
50,400,3.65,1*threshold,27,274
50,400,3.65,1*threshold,27,276
50,400,3.65,1*threshold,27,279
50,400,3.65,1*threshold,27,281
50,400,3.65,1*threshold,27,284
50,400,3.65,1*threshold,27,286
50,400,3.65,1*threshold,27,289
50,400,3.65,1*threshold,27,291
50,400,3.65,1*threshold,27,294
50,400,3.65,1*threshold,27,296
50,400,3.65,1*threshold,28,1
50,400,3.65,1*threshold,28,4
50,400,3.65,1*threshold,28,6
50,400,3.65,1*threshold,28,9
50,400,3.65,1*threshold,28,11
50,400,3.65,1*threshold,28,14
50,400,3.65,1*threshold,28,16
50,400,3.65,1*threshold,28,19
50,400,3.65,1*threshold,28,21
50,400,3.65,1*threshold,28,24
50,400,3.65,1*threshold,28,26
50,400,3.65,1*threshold,28,29
50,400,3.65,1*threshold,28,31
50,400,3.65,1*threshold,28,34
50,400,3.65,1*threshold,28,36
50,400,3.65,1*threshold,28,39
50,400,3.65,1*threshold,28,41
50,400,3.65,1*threshold,28,44
50,400,3.65,1*threshold,28,46
50,400,3.65,1*threshold,28,49
50,400,3.65,1*threshold,28,51
50,400,3.65,1*threshold,28,54
50,400,3.65,1*threshold,28,56
50,400,3.65,1*threshold,28,59
50,400,3.65,1*threshold,28,61
50,400,3.65,1*threshold,28,64
50,400,3.65,1*threshold,28,66
50,400,3.65,1*threshold,28,69
50,400,3.65,1*threshold,28,71
50,400,3.65,1*threshold,28,74
50,400,3.65,1*threshold,28,76
50,400,3.65,1*threshold,28,79
50,400,3.65,1*threshold,28,81
50,400,3.65,1*threshold,28,84
50,400,3.65,1*threshold,28,86
50,400,3.65,1*threshold,28,89
50,400,3.65,1*threshold,28,91
50,400,3.65,1*threshold,28,94
50,400,3.65,1*threshold,28,96
50,400,3.65,1*threshold,28,99
50,400,3.65,1*threshold,28,101
50,400,3.65,1*threshold,28,104
50,400,3.65,1*threshold,28,106
50,400,3.65,1*threshold,28,109
50,400,3.65,1*threshold,28,111
50,400,3.65,1*threshold,28,114
50,400,3.65,1*threshold,28,116
50,400,3.65,1*threshold,28,119
50,400,3.65,1*threshold,28,121
50,400,3.65,1*threshold,28,124
50,400,3.65,1*threshold,28,126
50,400,3.65,1*threshold,28,129
50,400,3.65,1*threshold,28,131
50,400,3.65,1*threshold,28,134
50,400,3.65,1*threshold,28,136
50,400,3.65,1*threshold,28,139
50,400,3.65,1*threshold,28,141
50,400,3.65,1*threshold,28,144
50,400,3.65,1*threshold,28,146
50,400,3.65,1*threshold,28,149
50,400,3.65,1*threshold,28,151
50,400,3.65,1*threshold,28,154
50,400,3.65,1*threshold,28,156
50,400,3.65,1*threshold,28,159
50,400,3.65,1*threshold,28,161
50,400,3.65,1*threshold,28,164
50,400,3.65,1*threshold,28,166
50,400,3.65,1*threshold,28,169
50,400,3.65,1*threshold,28,171
50,400,3.65,1*threshold,28,174
50,400,3.65,1*threshold,28,176
50,400,3.65,1*threshold,28,179
50,400,3.65,1*threshold,28,181
50,400,3.65,1*threshold,28,184
50,400,3.65,1*threshold,28,186
50,400,3.65,1*threshold,28,189
50,400,3.65,1*threshold,28,191
50,400,3.65,1*threshold,28,194
50,400,3.65,1*threshold,28,196
50,400,3.65,1*threshold,28,199
50,400,3.65,1*threshold,28,201
50,400,3.65,1*threshold,28,204
50,400,3.65,1*threshold,28,206
50,400,3.65,1*threshold,28,209
50,400,3.65,1*threshold,28,211
50,400,3.65,1*threshold,28,214
50,400,3.65,1*threshold,28,216
50,400,3.65,1*threshold,28,219
50,400,3.65,1*threshold,28,221
50,400,3.65,1*threshold,28,224
50,400,3.65,1*threshold,28,226
50,400,3.65,1*threshold,28,229
50,400,3.65,1*threshold,28,231
50,400,3.65,1*threshold,28,234
50,400,3.65,1*threshold,28,236
50,400,3.65,1*threshold,28,239
50,400,3.65,1*threshold,28,241
50,400,3.65,1*threshold,28,244
50,400,3.65,1*threshold,28,246
50,400,3.65,1*threshold,28,249
50,400,3.65,1*threshold,28,251
50,400,3.65,1*threshold,28,254
50,400,3.65,1*threshold,28,256
50,400,3.65,1*threshold,28,259
50,400,3.65,1*threshold,28,261
50,400,3.65,1*threshold,28,264
50,400,3.65,1*threshold,28,266
50,400,3.65,1*threshold,28,269
50,400,3.65,1*threshold,28,271
50,400,3.65,1*threshold,28,274
50,400,3.65,1*threshold,28,276
50,400,3.65,1*threshold,28,279
50,400,3.65,1*threshold,28,281
50,400,3.65,1*threshold,28,284
50,400,3.65,1*threshold,28,286
50,400,3.65,1*threshold,28,289
50,400,3.65,1*threshold,28,291
50,400,3.65,1*threshold,28,294
50,400,3.65,1*threshold,28,296
50,400,3.65,1*threshold,29,1
50,400,3.65,1*threshold,29,4
50,400,3.65,1*threshold,29,6
50,400,3.65,1*threshold,29,9
50,400,3.65,1*threshold,29,11
50,400,3.65,1*threshold,29,14
50,400,3.65,1*threshold,29,16
50,400,3.65,1*threshold,29,19
50,400,3.65,1*threshold,29,21
50,400,3.65,1*threshold,29,24
50,400,3.65,1*threshold,29,26
50,400,3.65,1*threshold,29,29
50,400,3.65,1*threshold,29,31
50,400,3.65,1*threshold,29,34
50,400,3.65,1*threshold,29,36
50,400,3.65,1*threshold,29,39
50,400,3.65,1*threshold,29,41
50,400,3.65,1*threshold,29,44
50,400,3.65,1*threshold,29,46
50,400,3.65,1*threshold,29,49
50,400,3.65,1*threshold,29,51
50,400,3.65,1*threshold,29,54
50,400,3.65,1*threshold,29,56
50,400,3.65,1*threshold,29,59
50,400,3.65,1*threshold,29,61
50,400,3.65,1*threshold,29,64
50,400,3.65,1*threshold,29,66
50,400,3.65,1*threshold,29,69
50,400,3.65,1*threshold,29,71
50,400,3.65,1*threshold,29,74
50,400,3.65,1*threshold,29,76
50,400,3.65,1*threshold,29,79
50,400,3.65,1*threshold,29,81
50,400,3.65,1*threshold,29,84
50,400,3.65,1*threshold,29,86
50,400,3.65,1*threshold,29,89
50,400,3.65,1*threshold,29,91
50,400,3.65,1*threshold,29,94
50,400,3.65,1*threshold,29,96
50,400,3.65,1*threshold,29,99
50,400,3.65,1*threshold,29,101
50,400,3.65,1*threshold,29,104
50,400,3.65,1*threshold,29,106
50,400,3.65,1*threshold,29,109
50,400,3.65,1*threshold,29,111
50,400,3.65,1*threshold,29,114
50,400,3.65,1*threshold,29,116
50,400,3.65,1*threshold,29,119
50,400,3.65,1*threshold,29,121
50,400,3.65,1*threshold,29,124
50,400,3.65,1*threshold,29,126
50,400,3.65,1*threshold,29,129
50,400,3.65,1*threshold,29,131
50,400,3.65,1*threshold,29,134
50,400,3.65,1*threshold,29,136
50,400,3.65,1*threshold,29,139
50,400,3.65,1*threshold,29,141
50,400,3.65,1*threshold,29,144
50,400,3.65,1*threshold,29,146
50,400,3.65,1*threshold,29,149
50,400,3.65,1*threshold,29,151
50,400,3.65,1*threshold,29,154
50,400,3.65,1*threshold,29,156
50,400,3.65,1*threshold,29,159
50,400,3.65,1*threshold,29,161
50,400,3.65,1*threshold,29,164
50,400,3.65,1*threshold,29,166
50,400,3.65,1*threshold,29,169
50,400,3.65,1*threshold,29,171
50,400,3.65,1*threshold,29,174
50,400,3.65,1*threshold,29,176
50,400,3.65,1*threshold,29,179
50,400,3.65,1*threshold,29,181
50,400,3.65,1*threshold,29,184
50,400,3.65,1*threshold,29,186
50,400,3.65,1*threshold,29,189
50,400,3.65,1*threshold,29,191
50,400,3.65,1*threshold,29,194
50,400,3.65,1*threshold,29,196
50,400,3.65,1*threshold,29,199
50,400,3.65,1*threshold,29,201
50,400,3.65,1*threshold,29,204
50,400,3.65,1*threshold,29,206
50,400,3.65,1*threshold,29,209
50,400,3.65,1*threshold,29,211
50,400,3.65,1*threshold,29,214
50,400,3.65,1*threshold,29,216
50,400,3.65,1*threshold,29,219
50,400,3.65,1*threshold,29,221
50,400,3.65,1*threshold,29,224
50,400,3.65,1*threshold,29,226
50,400,3.65,1*threshold,29,229
50,400,3.65,1*threshold,29,231
50,400,3.65,1*threshold,29,234
50,400,3.65,1*threshold,29,236
50,400,3.65,1*threshold,29,239
50,400,3.65,1*threshold,29,241
50,400,3.65,1*threshold,29,244
50,400,3.65,1*threshold,29,246
50,400,3.65,1*threshold,29,249
50,400,3.65,1*threshold,29,251
50,400,3.65,1*threshold,29,254
50,400,3.65,1*threshold,29,256
50,400,3.65,1*threshold,29,259
50,400,3.65,1*threshold,29,261
50,400,3.65,1*threshold,29,264
50,400,3.65,1*threshold,29,266
50,400,3.65,1*threshold,29,269
50,400,3.65,1*threshold,29,271
50,400,3.65,1*threshold,29,274
50,400,3.65,1*threshold,29,276
50,400,3.65,1*threshold,29,279
50,400,3.65,1*threshold,29,281
50,400,3.65,1*threshold,29,284
50,400,3.65,1*threshold,29,286
50,400,3.65,1*threshold,29,289
50,400,3.65,1*threshold,29,291
50,400,3.65,1*threshold,29,294
50,400,3.65,1*threshold,29,296
50,400,3.65,1*threshold,30,1
50,400,3.65,1*threshold,30,4
50,400,3.65,1*threshold,30,6
50,400,3.65,1*threshold,30,9
50,400,3.65,1*threshold,30,11
50,400,3.65,1*threshold,30,14
50,400,3.65,1*threshold,30,16
50,400,3.65,1*threshold,30,19
50,400,3.65,1*threshold,30,21
50,400,3.65,1*threshold,30,24
50,400,3.65,1*threshold,30,26
50,400,3.65,1*threshold,30,29
50,400,3.65,1*threshold,30,31
50,400,3.65,1*threshold,30,34
50,400,3.65,1*threshold,30,36
50,400,3.65,1*threshold,30,39
50,400,3.65,1*threshold,30,41
50,400,3.65,1*threshold,30,44
50,400,3.65,1*threshold,30,46
50,400,3.65,1*threshold,30,49
50,400,3.65,1*threshold,30,51
50,400,3.65,1*threshold,30,54
50,400,3.65,1*threshold,30,56
50,400,3.65,1*threshold,30,59
50,400,3.65,1*threshold,30,61
50,400,3.65,1*threshold,30,64
50,400,3.65,1*threshold,30,66
50,400,3.65,1*threshold,30,69
50,400,3.65,1*threshold,30,71
50,400,3.65,1*threshold,30,74
50,400,3.65,1*threshold,30,76
50,400,3.65,1*threshold,30,79
50,400,3.65,1*threshold,30,81
50,400,3.65,1*threshold,30,84
50,400,3.65,1*threshold,30,86
50,400,3.65,1*threshold,30,89
50,400,3.65,1*threshold,30,91
50,400,3.65,1*threshold,30,94
50,400,3.65,1*threshold,30,96
50,400,3.65,1*threshold,30,99
50,400,3.65,1*threshold,30,101
50,400,3.65,1*threshold,30,104
50,400,3.65,1*threshold,30,106
50,400,3.65,1*threshold,30,109
50,400,3.65,1*threshold,30,111
50,400,3.65,1*threshold,30,114
50,400,3.65,1*threshold,30,116
50,400,3.65,1*threshold,30,119
50,400,3.65,1*threshold,30,121
50,400,3.65,1*threshold,30,124
50,400,3.65,1*threshold,30,126
50,400,3.65,1*threshold,30,129
50,400,3.65,1*threshold,30,131
50,400,3.65,1*threshold,30,134
50,400,3.65,1*threshold,30,136
50,400,3.65,1*threshold,30,139
50,400,3.65,1*threshold,30,141
50,400,3.65,1*threshold,30,144
50,400,3.65,1*threshold,30,146
50,400,3.65,1*threshold,30,149
50,400,3.65,1*threshold,30,151
50,400,3.65,1*threshold,30,154
50,400,3.65,1*threshold,30,156
50,400,3.65,1*threshold,30,159
50,400,3.65,1*threshold,30,161
50,400,3.65,1*threshold,30,164
50,400,3.65,1*threshold,30,166
50,400,3.65,1*threshold,30,169
50,400,3.65,1*threshold,30,171
50,400,3.65,1*threshold,30,174
50,400,3.65,1*threshold,30,176
50,400,3.65,1*threshold,30,179
50,400,3.65,1*threshold,30,181
50,400,3.65,1*threshold,30,184
50,400,3.65,1*threshold,30,186
50,400,3.65,1*threshold,30,189
50,400,3.65,1*threshold,30,191
50,400,3.65,1*threshold,30,194
50,400,3.65,1*threshold,30,196
50,400,3.65,1*threshold,30,199
50,400,3.65,1*threshold,30,201
50,400,3.65,1*threshold,30,204
50,400,3.65,1*threshold,30,206
50,400,3.65,1*threshold,30,209
50,400,3.65,1*threshold,30,211
50,400,3.65,1*threshold,30,214
50,400,3.65,1*threshold,30,216
50,400,3.65,1*threshold,30,219
50,400,3.65,1*threshold,30,221
50,400,3.65,1*threshold,30,224
50,400,3.65,1*threshold,30,226
50,400,3.65,1*threshold,30,229
50,400,3.65,1*threshold,30,231
50,400,3.65,1*threshold,30,234
50,400,3.65,1*threshold,30,236
50,400,3.65,1*threshold,30,239
50,400,3.65,1*threshold,30,241
50,400,3.65,1*threshold,30,244
50,400,3.65,1*threshold,30,246
50,400,3.65,1*threshold,30,249
50,400,3.65,1*threshold,30,251
50,400,3.65,1*threshold,30,254
50,400,3.65,1*threshold,30,256
50,400,3.65,1*threshold,30,259
50,400,3.65,1*threshold,30,261
50,400,3.65,1*threshold,30,264
50,400,3.65,1*threshold,30,266
50,400,3.65,1*threshold,30,269
50,400,3.65,1*threshold,30,271
50,400,3.65,1*threshold,30,274
50,400,3.65,1*threshold,30,276
50,400,3.65,1*threshold,30,279
50,400,3.65,1*threshold,30,281
50,400,3.65,1*threshold,30,284
50,400,3.65,1*threshold,30,286
50,400,3.65,1*threshold,30,289
50,400,3.65,1*threshold,30,291
50,400,3.65,1*threshold,30,294
50,400,3.65,1*threshold,30,296
50,400,3.65,1*threshold,31,1
50,400,3.65,1*threshold,31,4
50,400,3.65,1*threshold,31,6
50,400,3.65,1*threshold,31,9
50,400,3.65,1*threshold,31,11
50,400,3.65,1*threshold,31,14
50,400,3.65,1*threshold,31,16
50,400,3.65,1*threshold,31,19
50,400,3.65,1*threshold,31,21
50,400,3.65,1*threshold,31,24
50,400,3.65,1*threshold,31,26
50,400,3.65,1*threshold,31,29
50,400,3.65,1*threshold,31,31
50,400,3.65,1*threshold,31,34
50,400,3.65,1*threshold,31,36
50,400,3.65,1*threshold,31,39
50,400,3.65,1*threshold,31,41
50,400,3.65,1*threshold,31,44
50,400,3.65,1*threshold,31,46
50,400,3.65,1*threshold,31,49
50,400,3.65,1*threshold,31,51
50,400,3.65,1*threshold,31,54
50,400,3.65,1*threshold,31,56
50,400,3.65,1*threshold,31,59
50,400,3.65,1*threshold,31,61
50,400,3.65,1*threshold,31,64
50,400,3.65,1*threshold,31,66
50,400,3.65,1*threshold,31,69
50,400,3.65,1*threshold,31,71
50,400,3.65,1*threshold,31,74
50,400,3.65,1*threshold,31,76
50,400,3.65,1*threshold,31,79
50,400,3.65,1*threshold,31,81
50,400,3.65,1*threshold,31,84
50,400,3.65,1*threshold,31,86
50,400,3.65,1*threshold,31,89
50,400,3.65,1*threshold,31,91
50,400,3.65,1*threshold,31,94
50,400,3.65,1*threshold,31,96
50,400,3.65,1*threshold,31,99
50,400,3.65,1*threshold,31,101
50,400,3.65,1*threshold,31,104
50,400,3.65,1*threshold,31,106
50,400,3.65,1*threshold,31,109
50,400,3.65,1*threshold,31,111
50,400,3.65,1*threshold,31,114
50,400,3.65,1*threshold,31,116
50,400,3.65,1*threshold,31,119
50,400,3.65,1*threshold,31,121
50,400,3.65,1*threshold,31,124
50,400,3.65,1*threshold,31,126
50,400,3.65,1*threshold,31,129
50,400,3.65,1*threshold,31,131
50,400,3.65,1*threshold,31,134
50,400,3.65,1*threshold,31,136
50,400,3.65,1*threshold,31,139
50,400,3.65,1*threshold,31,141
50,400,3.65,1*threshold,31,144
50,400,3.65,1*threshold,31,146
50,400,3.65,1*threshold,31,149
50,400,3.65,1*threshold,31,151
50,400,3.65,1*threshold,31,154
50,400,3.65,1*threshold,31,156
50,400,3.65,1*threshold,31,159
50,400,3.65,1*threshold,31,161
50,400,3.65,1*threshold,31,164
50,400,3.65,1*threshold,31,166
50,400,3.65,1*threshold,31,169
50,400,3.65,1*threshold,31,171
50,400,3.65,1*threshold,31,174
50,400,3.65,1*threshold,31,176
50,400,3.65,1*threshold,31,179
50,400,3.65,1*threshold,31,181
50,400,3.65,1*threshold,31,184
50,400,3.65,1*threshold,31,186
50,400,3.65,1*threshold,31,189
50,400,3.65,1*threshold,31,191
50,400,3.65,1*threshold,31,194
50,400,3.65,1*threshold,31,196
50,400,3.65,1*threshold,31,199
50,400,3.65,1*threshold,31,201
50,400,3.65,1*threshold,31,204
50,400,3.65,1*threshold,31,206
50,400,3.65,1*threshold,31,209
50,400,3.65,1*threshold,31,211
50,400,3.65,1*threshold,31,214
50,400,3.65,1*threshold,31,216
50,400,3.65,1*threshold,31,219
50,400,3.65,1*threshold,31,221
50,400,3.65,1*threshold,31,224
50,400,3.65,1*threshold,31,226
50,400,3.65,1*threshold,31,229
50,400,3.65,1*threshold,31,231
50,400,3.65,1*threshold,31,234
50,400,3.65,1*threshold,31,236
50,400,3.65,1*threshold,31,239
50,400,3.65,1*threshold,31,241
50,400,3.65,1*threshold,31,244
50,400,3.65,1*threshold,31,246
50,400,3.65,1*threshold,31,249
50,400,3.65,1*threshold,31,251
50,400,3.65,1*threshold,31,254
50,400,3.65,1*threshold,31,256
50,400,3.65,1*threshold,31,259
50,400,3.65,1*threshold,31,261
50,400,3.65,1*threshold,31,264
50,400,3.65,1*threshold,31,266
50,400,3.65,1*threshold,31,269
50,400,3.65,1*threshold,31,271
50,400,3.65,1*threshold,31,274
50,400,3.65,1*threshold,31,276
50,400,3.65,1*threshold,31,279
50,400,3.65,1*threshold,31,281
50,400,3.65,1*threshold,31,284
50,400,3.65,1*threshold,31,286
50,400,3.65,1*threshold,31,289
50,400,3.65,1*threshold,31,291
50,400,3.65,1*threshold,31,294
50,400,3.65,1*threshold,31,296
50,400,3.65,1*threshold,32,1
50,400,3.65,1*threshold,32,4
50,400,3.65,1*threshold,32,6
50,400,3.65,1*threshold,32,9
50,400,3.65,1*threshold,32,11
50,400,3.65,1*threshold,32,14
50,400,3.65,1*threshold,32,16
50,400,3.65,1*threshold,32,19
50,400,3.65,1*threshold,32,21
50,400,3.65,1*threshold,32,24
50,400,3.65,1*threshold,32,26
50,400,3.65,1*threshold,32,29
50,400,3.65,1*threshold,32,31
50,400,3.65,1*threshold,32,34
50,400,3.65,1*threshold,32,36
50,400,3.65,1*threshold,32,39
50,400,3.65,1*threshold,32,41
50,400,3.65,1*threshold,32,44
50,400,3.65,1*threshold,32,46
50,400,3.65,1*threshold,32,49
50,400,3.65,1*threshold,32,51
50,400,3.65,1*threshold,32,54
50,400,3.65,1*threshold,32,56
50,400,3.65,1*threshold,32,59
50,400,3.65,1*threshold,32,61
50,400,3.65,1*threshold,32,64
50,400,3.65,1*threshold,32,66
50,400,3.65,1*threshold,32,69
50,400,3.65,1*threshold,32,71
50,400,3.65,1*threshold,32,74
50,400,3.65,1*threshold,32,76
50,400,3.65,1*threshold,32,79
50,400,3.65,1*threshold,32,81
50,400,3.65,1*threshold,32,84
50,400,3.65,1*threshold,32,86
50,400,3.65,1*threshold,32,89
50,400,3.65,1*threshold,32,91
50,400,3.65,1*threshold,32,94
50,400,3.65,1*threshold,32,96
50,400,3.65,1*threshold,32,99
50,400,3.65,1*threshold,32,101
50,400,3.65,1*threshold,32,104
50,400,3.65,1*threshold,32,106
50,400,3.65,1*threshold,32,109
